201000299,수원역.AK프라자,2,N,수원시,4111300000,200096.1405,418669.477,12700.051,3716.038,1,3017
201000300,역전시장,2,N,수원시,4111300000,200163.1439,418420.48,12700.111,3715.905,1,3023
201000301,수원여자고교,5,N,수원시,4111300000,200250.1237,419646.4717,12700.165,3716.555,1,3028
201000302,수원여자고교,5,N,수원시,4111300000,200272.1234,419655.472,12700.183,3716.563,1,3029
201000303,고등동주민센터,5,N,수원시,4111300000,200163.1307,419249.4734,12700.109,3716.34,1,3024
201000304,고등동구터미널,5,N,수원시,4111300000,200094.1335,419108.4735,12700.061,3716.265,1,3020
201000345,세류2동주민센터,5,N,수원시,4111300000,201307.1584,416944.51,12700.884,3715.1,1,2829
201000346,권선동,5,N,수원시,4111300000,201759.1822,415227.5308,12701.189,3714.172,1,2828
201000356,미영아파트,5,N,수원시,4111300000,201200.9722,416462.9392,12700.81,3714.839,1,2884
202000045,대한생명,5,N,수원시,4111500000,202518.1127,419213.5113,12701.698,3716.333,1,3077
202000062,수원시청사거리,5,N,수원시,4111500000,202236.129,418332.5138,12701.514,3715.855,1,3068
202000063,KBS수원센터,5,N,수원시,4111500000,202342.1229,418659.5129,12701.582,3716.029,1,3071
202000064,동수원사거리.삼성생명,5,N,수원시,4111500000,202643.1053,419615.5101,12701.786,3716.552,1,3083
202000065,동부지구대,5,N,수원시,4111500000,202657.0967,420144.5061,12701.795,3716.832,1,3085
202000066,창룡문,5,N,수원시,4111500000,202401.0889,420758.4972,12701.626,3717.155,1,3073
202000067,창룡문,5,N,수원시,4111500000,202399.0878,420832.4965,12701.627,3717.207,1,3072
202000068,동부지구대,5,N,수원시,4111500000,202697.0965,420137.5068,12701.825,3716.829,1,3086
202000069,동수원사거리.삼성생명,5,N,수원시,4111500000,202689.1048,419623.5108,12701.83,3716.552,1,3136
202000070,KBS수원센터.LG화재,5,N,수원시,4111500000,202588.1111,419275.5119,12701.75,3716.346,1,3079
202000071,한독병원,5,N,수원시,4111500000,202483.1176,418918.5131,12701.679,3716.166,1,3075
202000072,수원시청사거리,5,N,수원시,4111500000,202312.1274,418391.5146,12701.563,3715.874,1,3069
203000065,극동.풍림아파트,2,N,수원시,4111700000,206105.1249,416679.5887,12704.133,3714.958,1,4131
203000124,영통회차장,2,N,수원시,4111700000,205207.1382,416286.5775,12703.53,3714.744,1,4085
203000125,경희대학교,5,N,수원시,4111700000,206889.1215,416507.6026,12704.659,3714.863,1,4241
203000135,영통공원,1,N,수원시,4111700000,206523.1205,416749.5948,12704.407,3714.992,1,4149
203000140,영통공영차고지,5,N,수원시,4111700000,205270.1371,416326.5782,12703.493,3714.764,1,4082
203000143,영일중학교,2,N,수원시,4111700000,206661.1206,416673.5976,12704.506,3714.956,1,4152
203000151,청와아파트,3,N,수원시,4111700000,204758.1422,416255.5705,12703.209,3714.719,1,4063
